Player Name,Team Initials,Appearances,Goals,Cards,Tournaments,Attack_Contribution,Goals_Score,Appearances_Score,Attack_Score,Experience_Score,Discipline_Score,Cluster
Sammy BAIRD,SCO,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Sammy CHAPMAN,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sammy McCRORY,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sammy NELSON,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Samson SIASIA,NGA,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Samuel AGUILAR,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Samuel CUBURU,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Samuel EKEME,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Samuel IPOUA,CMR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Samuel ZAUBER,ROU,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Sandor BIRO,HUN,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Sandor GELLER,HUN,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sandor GUJDAR,HUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sandor KOCSIS,HUN,5,11,0,1,2.2,64.70588235294117,14.814814814814811,55.00000000000001,0.0,100.0,0.0
Sandor MATRAI,HUN,12,0,0,3,0.0,0.0,40.74074074074074,0.0,50.0,100.0,3.0
Sandor MULLER,HUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sandor PINTER,HUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sandor SALLAI,HUN,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Sandor ZOMBORI,HUN,3,1,1,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,87.5,2.0
Sandro COIS,ITA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sandro MAZZOLA,ITA,12,1,0,3,0.0833333333333333,5.88235294117647,40.74074074074074,2.083333333333333,50.0,100.0,3.0
Sandro SALVADORE,ITA,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Sandy JARDINE,SCO,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Sanny ASLUND,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Santiago BENITEZ,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Santiago MENDEZ CORTES,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Santiago OSTOLAZA,URU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Santiago SANTAMARIA,ARG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Santiago URQUIAGA,ESP,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Santos URDINARAN,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sasa ILIC,SCG,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Saturnino MARTINEZ,MEX,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Saturnino OSORIO,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Savo MILOSEVIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Savvas KOFIDIS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Schubert GAMBETTA,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Scot GEMMILL,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Scott BOOTH,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sebastiano NELA,ITA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sebastien FOURNIER,SUI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
See Han TAN,INH,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Segundo DURANDAL,BOL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Seigo NARAZAKI,JPN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sepp HUEGI,SUI,4,6,0,1,1.5,35.294117647058826,11.11111111111111,37.5,0.0,100.0,0.0
Sepp MAIER,FRG,25,0,1,4,0.0,0.0,88.88888888888889,0.0,75.0,87.5,3.0
Serge DUCOSTE,HAI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Serge RACINE,HAI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergei ANDREYEV,URS,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sergei BALTACHA,URS,5,1,1,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,87.5,2.0
Sergei BOROVSKI,URS,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Sergei FOKIN,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergei GORLUKOVICH,RUS,3,0,4,1,0.0,0.0,7.4074074074074066,0.0,0.0,50.0,2.0
Sergei GORLUKOVICH,RUS,3,0,4,1,0.0,0.0,7.4074074074074066,0.0,0.0,50.0,0.0
Sergei GORLUKOVICH,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,2.0
Sergei GORLUKOVICH,URS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergei KOTRIKADZE,URS,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sergei KRAKOVSKY,URS,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sergei RODIONOV,URS,9,1,0,2,0.1111111111111111,5.88235294117647,29.629629629629623,2.7777777777777777,25.0,100.0,1.0
Sergei SALNIKOV,URS,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sergei YURAN,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergio AHUMADA,CHI,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Sergio ALMIRON,ARG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Sergio BATISTA,ARG,14,0,3,2,0.0,0.0,48.14814814814815,0.0,25.0,62.5,3.0
Sergio BERTI,ARG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sergio BERTONI,ITA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sergio BRAVO,MEX,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Sergio CERVATO,ITA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergio GORI,ITA,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sergio GOYCOCHEA,ARG,11,0,1,2,0.0,0.0,37.03703703703704,0.0,25.0,87.5,1.0
Sergio LIVINGSTONE,CHI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sergio MARTINEZ,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sergio MENDEZ,SLV,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Sergio NAVARRO,CHI,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sergio SANTIN,URU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Sergio VALDES,CHI,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sergio VAZQUEZ,ARG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Serguei ALEINIKOV,URS,7,1,0,2,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,25.0,100.0,1.0
Severino MINELLI,SUI,5,0,0,2,0.0,0.0,14.814814814814811,0.0,25.0,100.0,1.0
Severino REIJA,ESP,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Shaun BARTLETT,RSA,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Shinji ONO,JPN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Shmuel ROSENTHAL,ISR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Shoji JO,JPN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Shraga BAR,ISR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Siegmar WAETZLICH,GDR,6,0,1,1,0.0,0.0,18.51851851851852,0.0,0.0,87.5,2.0
Sigge PARLING,SWE,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sigi HELD,FRG,12,1,0,2,0.0833333333333333,5.88235294117647,40.74074074074074,2.083333333333333,25.0,100.0,1.0
Sigmund HARINGER,GER,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sigurd RUSHFELDT,NOR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Silvestre IGOA,ESP,6,2,0,1,0.3333333333333333,11.76470588235294,18.51851851851852,8.333333333333332,0.0,100.0,0.0
Silvio AQUINO,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Silvio MARIC,CRO,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Silvio MARZOLINI,ARG,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Silvio PIOLA,ITA,4,5,0,1,1.25,29.411764705882355,11.11111111111111,31.25,0.0,100.0,0.0
Silviu BINDEA,ROU,3,1,0,2,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,25.0,100.0,1.0
Silviu LUNG,ROU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Sima MILOVANOV,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Simeon SIMEONOV,BUL,9,0,0,3,0.0,0.0,29.629629629629623,0.0,50.0,100.0,1.0
Simon DONNELLY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Simon LECUE,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Simon TCHOBANG,CMR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sinisa MIHAJLOVIC,YUG,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Sinisa ZLATKOVIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sirajeddine CHIHI,TUN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sirio VERNATI,SUI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sjef VAN RUN,NED,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Skander SOUAYEH,TUN,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Slava METREVELI,URS,14,0,0,3,0.0,0.0,48.14814814814815,0.0,50.0,100.0,3.0
Slaven BILIC,CRO,7,0,2,1,0.0,0.0,22.22222222222222,0.0,0.0,75.0,2.0
Slavisa JOKANOVIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Slavko SVINJAREVIC,YUG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Slobodan KOMLJENOVIC,YUG,4,2,0,1,0.5,11.76470588235294,11.11111111111111,12.5,0.0,100.0,0.0
Smahi TRIKI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sol CAMPBELL,ENG,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Soren BUSK,DEN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Soren COLDING,DEN,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
Soren LERBY,DEN,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Spartaco LANDINI,ITA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Spiros MARANGOS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Srboljub KRIVOKUCA,YUG,10,0,0,2,0.0,0.0,33.33333333333333,0.0,25.0,100.0,1.0
Srdjan MRKUSIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Srecko KATANEC,YUG,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Staffan TAPPER,SWE,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Stale SOLBAKKEN,NOR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stan ANDERSON,ENG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stan LIBUDA,FRG,6,1,0,1,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,0.0,100.0,0.0
Stan MORTENSEN,ENG,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Stan VALCKX,NED,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Stanislaus KOBIERSKI,GER,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Stanislav CHERCHESOV,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stanislav GRIGA,TCH,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stanislav KARASI,YUG,6,2,1,1,0.3333333333333333,11.76470588235294,18.51851851851852,8.333333333333332,0.0,87.5,2.0
Stanislav SEMAN,TCH,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stanislaw BARAN,POL,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Stanley MATTHEWS,ENG,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Stanley MENZO,NED,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stefan ABADZHIEV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stefan ALADZHOV,BUL,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Stefan BARBU,ROU,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Stefan CAMBAL,TCH,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stefan DOBAY,ROU,3,3,0,2,1.0,17.647058823529413,7.4074074074074066,25.0,25.0,100.0,1.0
Stefan EFFENBERG,GER,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
Stefan KUNTZ,GER,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stefan MAJEWSKI,POL,11,1,1,2,0.0909090909090909,5.88235294117647,37.03703703703704,2.272727272727273,25.0,87.5,1.0
Stefan PETTERSON,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stefan PREDA,ROU,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stefan REHN,SWE,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Stefan REUTER,FRG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Stefan REUTER,FRG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Stefan REUTER,GER,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stefan REUTER,GER,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stefan SCHWARZ,SWE,10,0,6,2,0.0,0.0,33.33333333333333,0.0,25.0,25.0,3.0
Stefan SKOUMAL,GER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Stefan STAIKOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stefan VELICHKOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stefano TACCONI,ITA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Steffen FREUND,GER,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Stelios MANOLAS,GRE,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Stellan NILSSON,SWE,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Sten PALSSON,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stephan BRUEY,FRA,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Stephan ENGELS,FRG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Stephan LEHMANN,SUI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stephane CHAPUISAT,SUI,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Stephane DEMOL,BEL,11,1,1,2,0.0909090909090909,5.88235294117647,37.03703703703704,2.272727272727273,25.0,87.5,1.0
Stephane GUIVARCH,FRA,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
Stephane VAN DER HEYDEN,BEL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stephen KESHI,NGA,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Stephen MALCOLM,JAM,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Stephen NICOL,SCO,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Stephen TATAW,CMR,8,0,1,2,0.0,0.0,25.925925925925924,0.0,25.0,87.5,1.0
Stere ADAMACHE,ROU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Steve ARCHIBALD,SCO,6,1,1,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,87.5,1.0
Steve BULL,ENG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Steve COPPELL,ENG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Steve FOSTER,ENG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Steve HODGE,ENG,12,0,1,2,0.0,0.0,40.74074074074074,0.0,25.0,87.5,1.0
Steve McMAHON,ENG,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
Steve STAUNTON,IRL,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Steve SUMNER,NZL,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Steve TRITTSCHUH,USA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Steve WOODDIN,NZL,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Steven PENNEY,NIR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stewart McKIMMIE,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stig SUNDQVIST,SWE,5,3,0,1,0.6,17.647058823529413,14.814814814814811,15.0,0.0,100.0,0.0
Stig TOFTING,DEN,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
Stjepan BOBEK,YUG,6,1,0,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,100.0,1.0
Stjepan DEVERIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stoicho MLADENOV,BUL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Stoicho STOILOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stoyan KITOV,BUL,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Stoyan YORDANOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stratos APOSTOLAKIS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stuart IMLACH,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stuart KENNEDY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Stuart McCALL,SCO,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Stuart PEARCE,ENG,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
Stuart WILLIAMS,WAL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Suat MAMAT,TUR,3,3,0,1,1.0,17.647058823529413,7.4074074074074066,25.0,0.0,100.0,0.0
Sukru ERSOY,TUR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sunday OLISEH,NGA,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Sune ANDERSSON,SWE,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
Suvarte SOEDARMADJI,INH,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Svatopluk PLUSKAL,TCH,12,0,0,3,0.0,0.0,40.74074074074074,0.0,50.0,100.0,3.0
Sven ANDERSSON,SWE,5,0,0,2,0.0,0.0,14.814814814814811,0.0,25.0,100.0,1.0
Sven AXBOM,SWE,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sven HABERMANN,CAN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sven JACOBSSON,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sven JONASSON,SWE,5,3,0,2,0.6,17.647058823529413,14.814814814814811,15.0,25.0,100.0,1.0
Sven LINDMAN,SWE,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Sven UNGER,SWE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Sven-Gunnar LARSSON,SWE,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Sverre HANSEN,NOR,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Sverre NORDBY,NOR,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Syd OWEN,ENG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
T H KWAK,KOR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
T LI,CHN,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
T SILVA,BRA,7,2,5,1,0.2857142857142857,11.76470588235294,22.22222222222222,7.142857142857142,0.0,37.5,2.0
T U CHOI,KOR,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
T Y KIM,KOR,7,0,2,1,0.0,0.0,22.22222222222222,0.0,0.0,75.0,2.0
T. CHERIF,TOG,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
T. KOLO,CIV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
T. McKINLAY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
T. SILVA,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
T.A. FLO,NOR,4,1,1,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,87.5,2.0
TACHIE MENSAH,GHA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
TACHTSIDIS,GRE,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
TAFFAREL,BRA,18,0,0,3,0.0,0.0,62.96296296296296,0.0,50.0,100.0,3.0
TAGGART,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
TAGOE,GHA,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
TAHAR,MAR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
TAIDER,ALG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
TAIWO,NGA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
TAKAHARA,JPN,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
TAMADA,JPN,7,1,0,2,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,25.0,100.0,1.0
TASCI,GER,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
TAVARELLI,PAR,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
TAVCAR,SVN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
TAYFUR,TUR,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
TCHAGNIROU,TOG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
TCHAMI,CMR,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
TCHANGAI,TOG,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
TCHATO,CMR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
TEILHERBER,INH,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
TEJEDA Y.,CRC,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
TELLO,CHI,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
TEO,COL,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
TEOPHILO,BRA,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
TERRY,ENG,9,0,2,2,0.0,0.0,29.629629629629623,0.0,25.0,75.0,1.0
